90,90,CICERO INDONESIA,"Jl.H.MarzukiI (JL Raya Bogor KM. 25) Kel. Ciracas RT 006/01
Jakarta 13740","(021) 8719656, 7664969","Jl.H.MarzukiI (JL Raya Bogor KM. 25) Kel. Ciracas RT 006/01
Jakarta 13740",,0,10029650005000,true,1,CICERO INDONESIA,,,,1,1
91,91,CITA PRINTER MANDIRI,"Jl. Raya Pesanggrahan  No. 1128 E
Kembangan Selatan
Jakarta - 11610","(021) 5820528 , Fax : (021) 5820527","Jl. Raya Pesanggrahan  No. 1128 E
Kembangan Selatan
Jakarta - 11610",,0,,true,1,CITA PRINTER MANDIRI,,,,1,1
92,92,CITRA KHARISMA BUNDA,"Bona Indah Plaza Blok A2-D Kav. 12, Lebak Bulus, Jakarta Selatan","T : (021) 77884833 / 77883304, F : 7530715","Bona Indah Plaza Blok A2-D Kav. 12, Lebak Bulus, Jakarta Selatan",,0,13309075016000,true,1,CITRA KHARISMA BUNDA,,,,1,1
93,93,CITRA MEDIA NUSA PURNAMA,"Komp. Delta Kedoya, Jl. Pilar Raya Kav.A-D
Kedoya Selatan-Jakarta Barat","(021) 5812088, 5812089 F: 5801573/5807491(Kian)","Komp. Delta Kedoya, Jl. Pilar Raya Kav.A-D, Kedoya Selatan-Jakarta Barat",,0,13313069038000,true,1,CITRA MEDIA NUSA PURNAMA,,,,1,1
94,94,COMETA CAN,"Jl. Telesonic Ujung Km. 8 No. 5 
Tangerang - Jati Uwung
Pasirjaya - 15135",(021) 5908080 Fax. 5908181,"Jl. Telesonic Ujung, Desa Pasir Jaya , Tangerang",,0,10028710415000,true,1,COMETA CAN,,,,1,1
95,95,CRESTEC INDONESIA,"Kawasan Industri MM 2100
Jl. Lombok I Blok N-2, 17, 18
Cikarang Barat - Bekasi
Jawa Barat 17520","(021) 8980258, 8971529 fax. 8980654","Kawasan Industri MM 2100
Jl. Lombok I Blok N-2, 17, 18
Cikarang Barat - Bekasi
Jawa Barat 17520",,0,18243741052000,true,7,CRESTEC INDONESIA,,,,1,1
96,96,D & D PACKAGING INDONESIA,"Delta Silicon Industrial Park, Jl. Angsana Raya Blok A II / 02, Lippo Cikarang, Bekasi",(021) 8972804-05 fax. 8973480/89909369,"Delta Silicon Industrial Park, Jl. Angsana Raya Blok A II / 02, Lippo Cikarang, Bekasi",,0,18824896052000,true,1,D & D PACKAGING INDONESIA,,,,1,1
97,97,DNP INDONESIA,"Jl. Pulogadung Kav. II Blok H  No.2-3, KIP, Jakarta Timur 13920",(021) 4616061fax 4619934,"Jl. Pulogadung Kav. II Blok H  No.2-3, KIP, Jakarta Timur 13920",,0,10005940092000,true,1,DNP INDONESIA,,,,1,1
98,98,DAMUSA,"Jl. Daan Mogot Km.13,5
Jakarta Barat",(021) 6190490,"Jl. Daan Mogot Km.13,5
Jakarta Barat",,0,10029049034000,true,1,DAMUSA,,,,1,1
99,99,DETPAK INDONESIA,"Jl. Taman Kemang 32A Gedung IntiI Centre Lt. 2
Bangka-Mampang Prapatan, Jakarta Selatan",(021) 89908001,"Delta Silicone Industrial Park Lippo Cikarang, Jl. Angsana Raya Blok A2-02, Bekasi 17550, Indonesia",,0,10708261052000,true,1,DETPAK INDONESIA,,,,1,1
100,100,DIAN RAKYAT,"Jl. Rawa Gelam I No. 4, Kawasan Industri Pulo Gadung, Jakarta 13930","021 4604444,f  021 4609115, tlp bali 03618483636 fax bali 0","Jl. Raya Munggu - Desa Cepaka 
Kec. Kediri,Kab. Tabanan 82171
Bali - Indonesia",,0,13057880007000,true,1,DIAN RAKYAT,,,,1,1
101,101,DUTA GUNITA INDAH,"Jl. Kayu Besar 6 Blok D 1/2, Blok E/1, Tegal Alur, Kalideres, Jakarta","(021) 5552028, 5552029","Jl.  Kapuk Kayu Besar 6 Blok D 1/2, Blok E/1, Tegal Alur, Kalideres, Jakarta",,0,13196936034000,true,1,DUTA GUNITA INDAH,,,,1,1
102,102,DUTA RAJASA PERSADA,"Jl. RS. Fatmawati No. 1E, Cilandak Barat - Jakarta Selatan 12430","(021) 75908828, 7662060, fax 7691169","Jl. RS. Fatmawati No. 1 E, Cilandak Barat - Jakarta Selatan 12430",,0,15653892016000,true,1,DUTA RAJASA PERSADA,,,,1,1
103,103,ENKA DELI,"Jl. Kali Baru Timur III No.3
Senen - Jakarta Pusat (10460)","(021) 4247637, 4251001","Jl. Kali Baru Timur III No.3
Senen - Jakarta Pusat 10460",,0,13039169023000,true,1,ENKA DELI,,,,1,1
104,104,ENKA PARAHIYANGAN,"Jl. Lapangan Tembak No. 1
Cibubur - Jakarta 13720","(021) 87704950-52, fax 8711623","Jl. Lapangan Tembak No. 1
Cibubur - Jakarta 13720",,0,13051826007000,true,1,ENKA PARAHIYANGAN,,,,1,1
105,105,GANDOLA WARNA SEMESTA,"Jl. Kembar Timur IV No.18
Bandung",(022) 5206937,"Jl. Kembar Timur IV No.18
Bandung",,0,15799752424000,true,1,GANDOLA WARNA SEMESTA,,,,1,1
106,106,GARDA MAS TUNGGAL PRIMA,"Jl. Raya Serang KM. 47
Julang-Cikande
Serang",(021) 5670040,"Jl. Raya Serang KM. 47
Julang-Cikande, Serang",,0,18451120401000,true,1,GARDA MAS TUNGGAL PRIMA,,,,1,1
107,107,GELORA AKSARA PRATAMA (GAP),"Jl. Haji Baping No. 19, Ciracas, Jakarta Timur",(021) 8710060 fax (021) 8710566,"Jl. H. Baping No. 19, Ciracas
Pasar Rebo, Jakarta",,0,13976154007000,true,1,GELORA AKSARA PRATAMA,,,,1,1
108,108,GHALIA INDONESIA PRINTING,"Jl. Rancamaya Km. 1 Warung Nangka No. 47
Bojong Kerta, Bogor Selatan
Kota Bogor - Jawa Barat","( 0251) 8241904, 8241905 F:8242768","Jl. Rancamaya km.1,Warung Nangka No. 47 Bojong Kerta 
Bogor Selatan - Kota Bogor 
Jawa Barat 16720",,0,22691174404000,false,1,GHALIA INDONESIA PRINTING,,,,1,1
109,109,GLORIA PRINTING,Taman Pegangsaan Indah Blok I No. 9 Kel. Pegangsaan Dua Kelapa Gading Jakarta Utara,"Fax. (021) 4508773, Tlp. 4530159","Jl. Boulevard Blok WA II No. 3, Kelapa Gading Permai, Jakarta Utara",,0,16035545043000,true,1,GLORIA PRINTING,,,,1,1
110,110,GRAFICINDO MEGAH UTAMA,"Jl. Raya Pegangsaan Dua Km 3/17
Pegangsaan Dua, Kelapa Gading
Jakarta Utara","(021) 4603030/34, Fax 4600959","Jl. Raya Pegangsaan Dua No. 17 (Km. 3), Jakarta 14250",,0,13460639043000,true,1,GRAFICINDO MEGAH UTAMA,,,,1,1
111,111,GRAFIKA KARYA INDAH LESTARI,"Jembatan Dua Gg Petasan No. 38 ( Arwana ) RT/RW : 002/002
Pejagalan - Jakarta Utara - 14450","(021) 6691131, 6606145, fax. 6620168","Jl. Arwana ( D/H Gg. Petasan ); 8, Jembatan Dua - Jakarta Utara",,0,24609372041000,true,1,GRAFIKA KARYA INDAH LESTARI,,,,1,1
112,112,GRAFIKA MULTI WARNA,"Jl. Rawa Gelam II/4
Kawasan Industri Pulo Gadung 
Jakarta Timur 13930","(021) 46821320, Fax 46821419","Jl. Rawa Gelam II/4
Kawasan Industri Pulo Gadung 
Jakarta Timur 13930",,0,18233411007000,true,1,GRAFIKA MULTI WARNA,,,,1,1
113,113,MULTIGRAFIKA GLOBAL,"Jl. Sultan Iskandar Muda No. 88 C ( Arteri Simpruk )
Kebayoran Lama, Jakarta 12240","(021) 72789482, Fax 72789483","Jl. Sultan Iskandar Muda No. 88 C ( Arteri Simpruk ), Kebayoran Lama, Jakarta 12240",,0,20988473013000,true,1,MULTIGRAFIKA GLOBAL,,,,1,1
114,114,MUSTIKA RAJAWALI,"Jl. Kembar Timur IV No. 18
Bandung 40254",F / P : (022) 5206937,"Jl. Kembar Timur IV No. 18
Bandung 40254",,0,19358951429000,true,1,MUSTIKA RAJAWALI,,,,1,1
115,115,NIRMALA TRIINTI INDONESIA,"Jl. Parang Tritis Raya Blok A5E No.8 Ancol Barat
Jakarta Utara 14430","Telp. 6902163, 6910258 Fax (021) 6902165","Jl. Parang Tritis Raya Blok A5E No.8 Ancol Barat, Jakarta Utara 14430",,0,13600705046000,true,1,NIRMALA TRIINTI INDONESIA,,,,1,1
116,116,NYATA GRAFIKA MEDIA SURAKARTA,"Singopuran RT.05 RW.01, Singopuran - Kartasura
Sukoharjo 57164",Telp. 0271- 783002 Fax. 0271- 782769,"Singopuran RT.05 RW.01, Singopuran, Kartasura, Sukoharjo,57164",,0,17364126532000,true,1,NYATA GRAFIKA MEDIA SURAKARTA,,,,1,1
117,117,PACIFIC RIMUTAMA,"Kampung Ciketing  Rt. 16 / 06 Bantargebang - Bantar Gebang
Kotamadya Bekasi- 17310","(021) 6692405, 8230135, 8230141, 6692737","Jl. Pluit Raya No. 19, Blok F 6 ( Ruko Sanken )
Jakarta",,0,15094493407000,true,1,PACIFIC RIMUTAMA,,,,1,1
118,118,PADANG GRAINDO MEDIATAMA,"Jl. Koto Baru - Banuaran (ex. Gedung Sentral PLN), Koto Baru
Lubuk Begalung
Padang",(0751) 64953,"Jl. Koto Baru - Banuaran (ex. Gedung Sentral PLN), Koto Baru
Lubuk Begalung
Padang",,0,19525922201000,true,1,PADANG GRAINDO MEDIATAMA,,,,1,1
119,119,PALEM ANGGUN MULIA,"Boulevard Blok : BA. 3 / 25 , Gading Serpong
Pakulonan Barat - Curug
Tangerang",(021) 5469633  Fax: 5469644,"Boulevard Blok : BA. 3 / 25 , Gading Serpong
Pakulonan Barat - Curug
Tangerang",,0,18831461411000,true,1,PALEM ANGGUN MULIA,,,,1,1
120,120,PANCA SARI,"Jl. Ismail Marzuki 232, Palembang",(0711) 313720,"Jl. Ismail Marzuki 232, Palembang 30126",,0,11295813301000,true,1,PANCA SARI,,,,1,1
121,121,PAPUA MEDIA GRAFIKA,"Jl. Cendrawasih No. 28 Kwamki, Mimika Baru, Timika",(021) 5483008  ext. 7611-7612,"Jl. Palmerah Selatan No. 3, 
(Gedung ex. Tabloid Bola)
Jakarta 10270.",,0,18553354951000,true,1,PAPUA MEDIA GRAFIKA,,,,1,1
122,122,PARAMOUNT TRADE ENG.,"Jl. M.T. Haryono Kav. 14-16
Jakarta",(021) 8194708,"Jl. M.T. Haryono Kav. 14-16
Jakarta",,0,13007034002,true,1,PARAMOUNT TRADE ENG.,,,,1,1
123,123,PELANGI INDAH CANINDO,"Jl. Daan Mogot Km. 14
Jakarta","Telp.6192222, Fac: 5527420/Fax.5527456","Jl. Raya Serang Km.4 No. 700
Tangerang - Indonesia",,0,13673447054000,true,1,PELANGI INDAH CANINDO,,,,1,1
124,124,PENTA NIAGA CEMERLANG,"Jl. Daan Mogot No.6-P RT.05/03
Wijaya Kusuma, Jakarta Barat","(021) 5636038, 5636039","Jl. Daan Mogot No.6-P RT.05/03
Wijaya Kusuma, Jakarta Barat",,0,17723461031000,true,1,PENTA NIAGA CEMERLANG,,,,1,1
125,125,PENTAGRAPH JAYA SATRIA,"Jl. Setia Darma II RT/RW 03/03
Setia Darma - Tambun Selatan, Bekasi 17510","Telp.  8814222, Fax. 8814333","Jl. Setia Darma II No. 82
Kamp.Sawah Bogo Tambun, Bekasi",,0,13618152431000,true,1,PENTAGRAPH JAYA SATRIA,,,,1,1
126,126,PERCETAKAN INDO NASIONAL,"Jl. Angsana Raya Blok L No.1/17 Komp. Delta Silicon - Cikarang 
Sukaresmi - Lemah Abang, 
Bekasi 17550",Telp. 89909929-30 / fax: 89906452,"Jl. Angsana Raya Blok L No.1/17
Komp. Delta Silicon - Cikarang 
Sukaresmi - Lemah Abang
Bekasi 17550",,0,19942002413000,true,1,PERCETAKAN INDO NASIONAL,,,,1,1
127,127,PERCETAKAN LANGGENG,"Jl. Kepu Timur  No.1
Jakarta Pusat",(021) 4265001,"Jl. Kepu Timur  No.1
Jakarta Pusat",,0,,true,1,PERCETAKAN LANGGENG,,,,1,1
128,128,MUTIARA,"Jl. Sadewa No. 8
Bandung","(022) 5400083, 5400823","Komplek Industri Kopo Jaya, No. 17
Bandung",,0,17781576428000,true,1,MUTIARA,,,,1,1
129,129,PINDO DELI PULP AND PAPER MILLS,"JL. Wirasaba Adiarsa
Karawang 41313",(0267) 3929266-69 Ext. 2298,"Desa Kuta Mekar BTB 6-9,
Teluk Jambe - Karawang 41361
Jawa Barat",,0,10018554408000,true,1,PINDO DELI PULP AND PAPER MILLS,,,,1,1
130,130,PLUIT UTAMA BISNIS SUPLINDO,"Jalan Pluit Karang Karya I Kav. 8 Blok A Utara (Komplek Pergud. M. Krg. S)
Pejagalan, Penjaringan, Jakarta Utara","(021) 54380366, 6193568 fax: 6195738","Jl. SMP 122 No. 18
(Masuk dari POM BENSIN)
Kapuk Raya - Jakarta Utara",,0,15425077041000,true,1,PLUIT UTAMA BISNIS SUPLINDO,,,,1,1
131,131,PERUM PERCETAKAN NEGARA RI,"Jl. Percetakan Negara No.21, Johar Baru 
Jakarta Pusat - DKI Jakarta Raya  10560","Telp. 4221701, 4241909 Fax. 4212855/4224954","Jl. Percetakan Negara No.21
Jakarta 10560",,0,10004984051000,true,3,PERUM PERCETAKAN NEGARA RI,,,,1,1
132,132,PRIMA GRAFIKA,"Jl. Tiang Bendera III No.70 A
Roa Malaka
Tambora
Jakarta Barat","(021) 6916559, Fax 6928320","Jl. Tiang Bendera III No.70 A
Jakarta",,0,17997784033000,true,1,PRIMA GRAFIKA,,,,1,1
133,133,PRIMATAMA KARYA SEJATI,"Jl. Raya Bogor Km 33 No. 54, Depok","(021) 8740548, Fax 021 87744071","Jl. Raya Bogor Km 33 No. 54, Depok",,0,20882833412000,true,1,PRIMATAMA KARYA SEJATI,,,,1,1
134,134,PRINTEC PERKASA,"Kawasan Industri Jababeka II Blok SS Kav. 4-5, Cikarang - Bekasi 17530","(021) 8936608 Ext. 241, F 021 - 8937889","Kawasan Industri Jababeka II Blok SS Kav. 4-5, Cikarang - Bekasi 17530",,0,15285588414001,true,7,PRINTEC PERKASA,,,,1,1
135,135,PRINTINDO UTAMA,"Jl. Arya Kemuning, KP. Pengasinan
RT. 003 / RW 03, Periuk Jaya 
Periuk - Tangerang",Telp. 021-551 1000  Fax. 021-553 7000,"Jl. Beringin Raya No. 22B RT.015/02 Cengkareng
Jakarta Barat 11730",,0,15392699415000,true,1,PRINTINDO UTAMA,,,,1,1
136,136,PTP,"Jl. Natal No.1
Medan","Telp. 061-4150343, fax 061-4522713","Jl. Glugur By Pass No. 22
Medan 20114",,0,18507269124000,true,1,PTP,,,,1,1
137,137,PURA BARUTAMA,"Jl. Agil Kusumadya 203
Kudus 59347",(0291) 432223-6,"Gang Kresna Jati Wetan
Kudus",,0,11214277092000,true,1,PURA BARUTAMA,,,,1,1
138,138,BOGOR MEDIA GRAFIKA,"Jl. KHR. Abdullah Bin Muhamad Nuh 
No. 30 Rt. 002 Rw. 003
Curug Mekar - Bogor Barat",(0251) 7544001fax (0251)7544007,"Graha Pena, Jl. Abdullah Bin Nuh No. 30, Taman Yasmin",,0,28765352404000,true,1,BOGOR MEDIA GRAFIKA,,,,1,1
139,139,LAMPUNG INTER MEDIA,"Jl. Sultan Agung No.18
Kedaton, Bandar Lampung","Telp. 0721-787987, 789750-51, Fax. 0721-773930","Jl. Sultan Agung No.18
Kedaton, Bandar Lampung",,0,17729336323000,true,1,LAMPUNG INTER MEDIA,,,,1,1
140,140,RAMBANG,"Jl. Mayor Ruslan No. 18
Palembang 30126",Telp. 0711-310212 fax: 0711 372205,"Barang dikirim ke :
PT. RAMBANG
Jl. Mayor Ruslan No. 18
Palembang 30126
via Ekspedisi Sriwijaya Putra
     Jln. Penyelesaian Tomang 1 
     Kav. DKI Blok 117 No. 1
     Meruya - Jakarta Barat",,0,11025384308000,true,1,RAMBANG,,,,1,1
141,141,REDI PRAMATANA INTERNUSA,"Jl. Lapangan Roos Raya No.3
Tebet, Jakarta",Telp. 8295747,"Jl. Lapangan Roos Raya No.3
Tebet, Jakarta",,0,17762048015000,true,1,REDI PRAMATANA INTERNUSA,,,,1,1
142,142,REF GRAPHIKA,Jl. Guntur Los 10 - 11 Jakarta Selatan 12980,"(021) 8308013, 8313914, fax (021) 8313057","Jl. Menteng Wadas Timur No. 75
Manggarai, Jakarta 12970",,0,13097928018000,true,1,REF GRAPHIKA,,,,1,1
143,143,RIAU POS GRAFIKA,"Jl. Raya Pekan Baru
Bangkinang Km.10,5, Pekan Baru","(0761) 64636,64638 Keu : 64634, F 0761-566804","Jl. Raya Pekan Baru
Bangkinang Km.10,5, Pekan Baru",,0,15077134211000,true,1,RIAU POS GRAFIKA,,,,1,1
144,144,OFFICE NEEDS,"Jl. Kapuk Kamal No. 45 
Jakarta 14470","(021) 5552945, Fax. 6193664/ 6198407","Jl. Kapuk Kamal No. 45 
Jakarta",,0,15921620046000,true,1,OFFICE NEEDS,,,,1,1
145,145,ROYAL STANDARD,"Jl. Kapuk Kamal No. 45
Jakarta","Telp. 6194191, 619220 / fax. 6198407, 6193664","Jl. Kapuk Kamal No. 45
Jakarta",,0,13184270046000,true,1,ROYAL STANDARD,,,,1,1
146,146,ISKAK GOENTORO,"Jl. Embong Trengguli No.18
Embong Kaliasin
Surabaya 60271",(031) 5311616 fax. 031 5342728,"Jl. Embong Trengguli No. 18
Embong Kaliasin, Surabaya 60271",,0,60561305611000,true,1,ISKAK GOENTORO,,,,1,1
147,147,SAGAPRINT RAYA,"Jl Raya Bulak Blok U No.16
Kawasan Industri Pulogadung","(021) 46826328, Fax 46826329","Jl. Raya Bulak Blok U No.16
Kawasan Industri Pulogadung",,0,19520766004000,true,1,SAGAPRINT RAYA,,,,1,1
148,148,SAMPOERNA Percetakan Nusantara,"Jl. Raya Bekasi Km.24
Cakung - JAKARTA TIMUR","(021) 4600786, F.4600788","Jl. Raya Bekasi Km.24
Cakung - JAKARTA TIMUR",,0,12082988004000,true,1,SAMPOERNA Percetakan Nusantara,,,,1,1
149,149,HANJAYA MANDALA SAMPOERNA TBK,"Jalan Rungkut Industri Raya No. 18
Gunung Anyar 
Surabaya - Jawa Timur 60293",Telp. 031-8431699 Fax. 031-8430700,"Jl. Surabaya - Malang Km. 51,4
Sukorejo, Pasuruan 67161",,0,11082054092000,true,1,HANJAYA MANDALA SAMPOERNA TBK,,,,1,1
150,150,SANDIPALA ARTHAPUTRA,"Jl. Tebet Raya, Perkantoran Tebet Mas Indah No. 5
Tebet Barat - Tebet, Jakarta Selatan","Telp. 8230243-44, 83702830 ext 113 fax. +62 21 8230623","Jl. Narogong Raya KM 15, Bantar Gebang
Bekasi",,0,13263041062000,true,1,SANDIPALA ARTHAPUTRA,,,,1,1
151,151,TRIKARSA CIPTA DIMENSI,"Jl. Pakubuwono VI No. 26 E
Kebayoran Baru - Jakarta Selatan","(021) 5636363, fax (021) 5670951","PT. SANGGAR DIGITAL SINERGI
Jl. Tanjung Duren Utara VI No.15
Jakarta Barat 11470",,0,17604372064000,true,1,TRIKARSA CIPTA DIMENSI,,,,1,1
152,152,SINAR AGAPE PRESS,"Jl. Dewi Sartika 136 D
Kramat Jati, Jakarta Timur",Telp. 8012288 Ext. 373 fax: 8014222,"Jl. Dewi Sartika 136 D
Kramat Jati, Jakarta Timur",,0,10007896007000,true,1,SINAR AGAPE PRESS,,,,1,1
153,153,SELARAS MULTI CIPTA,"Jl. Baru  No. 1 , Kebayoran lama
Jakarta Selatan",(021) 72796847 / 48 f:7396387,"Jl. Baru  No. 1 , Kebayoran lama
Jakarta Selatan",,0,19970045013000,true,1,SELARAS MULTI CIPTA,,,,1,1
154,154,SENI BUDAYA,"Holis No. 39, Jl. Bandung Kulon, Bandung 40211","(022) 6073115-16, fax 6038 100","Holis No. 39, Jl. Bandung Kulon, Bandung 40211",,0,16134900422000,true,1,SENI BUDAYA,,,,1,1
155,155,SEJAHTERA NILAM MANDIRI,"Jl. Swadarma Raya No. 22
Jakarta Selatan",(021) 5851740,"Jl. Swadarma Raya No. 22
Jakarta Selatan",,0,13672118031000,true,1,SEJAHTERA NILAM MANDIRI,,,,1,1
156,156,SENTRAL KREASINDO,"Jl. Kapuk Utara I No. 89
Jakarta Utara 14460",(021) 5406921-2,"Jl. Kapuk Utara I No. 89
Jakarta Utara 14460",,0,17814633041000,true,1,SENTRAL KREASINDO,,,,1,1
157,157,SINGGASANA GRAFIKA MANDIRI,"Jl.Pondasi Ujung No.3
Kel. Kayu Putih, Pulogadung
Jakarta Timur 13210","021 4714747-49, Fax. 47860785","Jl.Pondasi Ujung No.3
Kel. Kayu Putih, Pulogadung
Jakarta Timur 13210",,0,13590443003000,true,1,SINGGASANA GRAFIKA MANDIRI,,,,1,1
158,158,RIPOS BINTANA PRESS,"Jl. Sei Binti, Sagulung Tanjung Uncang, Batam","(0778) 392117, 392118, Fax : (0778) 392119","Jl. B. Katamso
Sagulung, Tanjung Uncang
Batam",,0,15611437215000,true,1,RIPOS BINTANA PRESS,,,,1,1
159,159,SINAR KAPUK PERMATA,"Jl. Kapuk Utara No. 1
Jakarta Utara","(021) 6190270, 5415455","Jl. Kapuk Utara No. 1
Jakarta Utara",,0,13001243041000,true,1,SINAR KAPUK PERMATA,,,,1,1
160,160,SMT GRAFIKA DESA PUTRA/YYS. BUDI MULIA,"Desa Putra Srengseng Sawah
Jagakarsa, Jakarta 12072","Telp. 7866173, 7866174, Fax. 7271018","Desa Putra Srengseng Sawah
Jagakarsa, Jakarta 12072",,0,13740519027000,true,1,SMT GRAFIKA DESA PUTRA/YYS. BUDI MULIA,,,,1,1
161,161,SOLO GRAFIKA UTAMA,"Jl. Adisucipto 190 RT/RW : 003/008, Karangasem - Laweyan, Surakarta 57145","(0271) 724811/ 732416, Fax : 724850/732417","Jl. Adisucipto 190, Solo 57145",,0,20827580526000,true,1,SOLO GRAFIKA UTAMA,,,,1,1
162,162,SRI DELI JAYA,"Jl. Sutomo No. 314
Pahlawan - SiantarTimur
P. Siantar 21132","(061) 4515214, 4517139","Jl. Sutomo No. 314
Pahlawan - SiantarTimur
P. Siantar 21132",,0,11153574117000,true,1,SRI DELI JAYA,,,,1,1
163,163,SUBURMITRA GRAFISTAMA,"Fatmawati Mas Blok I/109 Cilandak Barat-Cilandak
Jakarta Selatan-DKI Jakarta Raya","Telp. 7254028, Fax.7200339 / 7398539","Jl. Warung Buncit, No. 85
Jakarta Selatan",,0,17616699062000,true,1,SUBURMITRA GRAFISTAMA,,,,1,1
164,164,SUMBER BUANA,"Bungur Besar Raya No. 121 A
Jakarta Pusat","(021) 4219843, fax 4208956","Bungur Besar Raya No. 121 A
Jakarta Pusat",,0,66958935075000,true,1,SUMBER BUANA,,,,1,1
165,165,SUMEX INTERMEDIA,"Jl. Kol. H. Burlian No. 773
Sukarami - Sukarami
Palembang 30152","Telp. 0711-411768, 415263, 419463","Jl. Kol. H. Burlian No.773
Palembang",,0,17801374308000,true,1,SUMEX INTERMEDIA,,,,1,1
166,166,SUPERABADI SAKTI,"Jl. Bandengan Utara No.85A/39A RT 003/016, Penjaringan
Jakarta Utara","021-6694931,6611002,6198023, 6691353","Jl. Bandengan Utara No.85A/39A RT 003/016, Penjaringan
Jakarta Utara",,0,13357058041000,true,1,SUPERABADI SAKTI,,,,1,1
167,167,SWADHARMA ERAGRAFINDO SARANA,"Jl. Rawagelam II / 3, KIP, Jatinegara-Cakung
Jakarta Timur","Telp.  4603707, 4614444, Fax 4619209","Jl. Rawagelam II / 3, Kawasan Industri Pulogadung, Jakarta 13930",,0,13288303007000,true,1,SWADHARMA ERAGRAFINDO SARANA,,,,1,1
168,168,SWARGA LOKA DINAMIKA,"Ks. Tubun II B, Jl. G II/29
Jakarta Barat","Telp.  5495296, 5305512,5481156 Fax: 5305510","Ks. Tubun II B, Jl. G II/29
Jakarta Barat",,0,19008754031000,true,1,SWARGA LOKA DINAMIKA,,,,1,1
169,169,TEMPRINA MEDIA GRAFIKA,"Jl. Karah Agung 45 , Jambangan 
Surabaya 60232","(031) 8289999 fax 031 8291922, 8281770","Jl. Karah Agung 45, Jambangan
Surabaya 60232",,0,18228296631000,true,1,TEMPRINA MEDIA GRAFIKA,,,,1,1
170,170,ALIANSI TEMPRINA NYATA GRAFIKA,"Jl. Raya Benda No. 26, Benda -
Tangerang."," (021) 5553472, 68313998 fax. 5553473","Jl. Benda, No. 26, Rawa Bokor
Cengkareng",,0,23001134415000,true,1,ALIANSI TEMPRINA NYATA GRAFIKA,,,,1,1
171,171,TEMPRINT,"Jl. Palmerah Barat No. 08
Jakarta Selatan 12210","(021) 5482132, 5306392 fax :5361703","Jl. Palmerah Barat No. 08
Jakarta Selatan 12210",,0,13726294062000,true,1,TEMPRINT,,,,1,1
172,172,TERUNA PERKASA / MOCHTAR,"Jl. Muara Karang Blok M 9  S/ 30, Jakarta","(021) 6603534, Fax  6612778 / 79","Jl. Muara Karang Blok M 9 / S No. 30 -33, Jakarta Barat",,0,64370448047000,true,1,TERUNA PERKASA / MOCHTAR,,,,1,1
173,173,TIMOR MEDIA GRAFIKA,"Jl. Kenari No. 1, Naikoten 1, Kupang",(021) 5483008  fax: 0380 831801,"Jl. Palmerah Selatan No. 3, 
(Gedung ex. Tabloid Bola)
Jakarta 10270.",,0,14712038922000,true,1,TIMOR MEDIA GRAFIKA,,,,1,1
174,174,TOPPAN SAMPOERNA INDONESIA,"Jl. Raya Cibitung, Ds Telaga Asih,
Kec. Cibitung, Kab. Bekasi 17520
Jawa Barat","(021) 8900889, 8831153 Fax : 8830039","Jl. Raya Cibitung, Ds Telaga Asih,
Kec. Cibitung, Kab. Bekasi 17520
Jawa Barat",,0,10028421407001,true,1,TOPPAN SAMPOERNA INDONESIA,,,,1,1
175,175,TRIBUN MEDIA GRAFIKA,"Jl. Kerapu, Bukit Senyum - Batu Ampar, Batam 29432",Telp. (021) 5483008 fax : 0778 413408,"Gedung Ex Bola, Jl. Palmerah Selatan No. 12
Jakarta Pusat 10270",,0,24120172217000,true,7,TRIBUN MEDIA GRAFIKA,,,,1,1
176,176,TUAPAN INDAH OFFSET,"Jl. Pluit Raya No. 132H
Jakarta Utara","(021) 5552038, 6682230 F 6620285","Rawa Melati B 
Blok C4-D1-D2
Jakarta Barat",,0,13380068041000,true,1,TUAPAN INDAH OFFSET,,,,1,1
177,177,TUGU PAKULONAN,"Jl. Raya Serpong   Km 8
Tangerang","(021) 53121667, Fax : 53121783","Jl. Raya Serpong   Km 8
Tangerang",,0,14839641411000,true,1,TUGU PAKULONAN,,,,1,1
178,178,TUNAS JAYA LESTARI,"Jl. Krekot Jaya Molek Blok D No.5
Jakarta Pusat - 10710","(021) 3458882, 5410108","Jl. Krekot Jaya Molek Blok D No.5
Jakarta Pusat - 10710",,0,13032552026000,true,1,TUNAS JAYA LESTARI,,,,1,1
179,179,UNITED CAN COMPANY LIMITED (UCC),"Jl. Abdul Muis No.12, Petojo Selatan
Gambir-Jakarta Pusat 10160",Telp. 6195150 fax. 54396477/3520908,"Jl. Daan Mogot Km. 17
Jakarta Barat",,0,10001030092000,true,1,UNITED CAN COMPANY LIMITED,,,,1,1
180,180,WAHANA SEMESTA INTERMEDIA (WSI),"Jl. Setia Darma II No. 82 RT/RW: 003/003 
Setia Darma - Tambun Selatan, Bekasi - 17510",T/F: 8817373,"Jl. Setia Dharma II No. 82
Tambun - Bekasi 17510
Indonesia",,0,19092923435000,true,1,WAHANA SEMESTA INTERMEDIA,,,,1,1
181,181,WAHANA EKONOMI SEMESTA,"Jl. Palmerah Barat No.38 A
Jakarta Selatan 1220","(021) 8814222, Fax : 8817373","Jl. Palmerah Barat No.38 A
Jakarta Selatan 1220",,0,18283713013000,true,1,WAHANA EKONOMI SEMESTA,,,,1,1
