Id,ContactGroupId,Name,NamaFakturPajak,Address,DeliveryAddress,NPWP,Description,ContactNo,PIC,PICContactNo,Email,IsTaxable,TaxCode,ContactType,DefaultPaymentTerm,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
75,1,YUDHISTIRA GHALIA INDONESIA,YUDHISTIRA GHALIA INDONESIA,"Jl. Pramuka Raya No. 4
Palmeriam - Matraman
Jakarta Timur 13140",Jl. Rancamaya Km. I No. 47 Kp. Bojong Kidul Rt. 001 / Rw. 002 Bj. Kerta Bogor Selatan,13005905007000,,"0251 - 8240628, fax 0251 - 8243617",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2014-12-22 12:11:15,
76,1,RIAU GRAINDO,RIAU GRAINDO,"Jalan. H.R. Subrantas Km. 10.5
Tampan,Kotamadya Pekanbaru,Riau","Jl. H.R. Subrantas Km. 10.5,
Tampan
Kotamadya Pekanbaru, Riau",15077134218000,,"+62 761 64636, Fax 062 761 64640",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2014-12-22 12:11:05,
77,1,DRI RAJAWALI HUTAMA (DRH),DRI RAJAWALI HUTAMA,"Jl. Pulo Lentut No. 12 KIP, Jatinegara, 
Cakung, Jakarta Timur, DKI Jakarta Raya 00000","Gedung Utaka 66B Lt.3
Jl. Utan kayu Raya No. 66B
Jakarta Timur 13120",19520568004000,,(021) 85904210 Fax : 4611 287,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2015-01-17 11:08:10,
78,1,MEDIA NUSANTARA PRESS (MNP),MEDIA NUSANTARA PRESS,"Gedung Sindo, Jl. KH. Wahid Hasyim No. 38, Kebon Sirih, Menteng,
Jakarta Pusat, DKI Jakarta Raya 10340","Jl. Kebon Sirih  No. 17 - 19, Menara Kb Sirih Lt 3
Kebon Sirih
Menteng
Jakarta Pusat",22759336073000,,"F. 3927716, T. 65308331, f. 65308329(sunter)",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2015-01-17 11:19:26,
79,1,INCAP ALTIN UTAMA,INCAP ALTIN UTAMA,"Jl. Rawa Bali II No. 9
Kawasan Industri Pulo Gadung
Jakarta 13920
INDONESIA.","Plant Cibitung :
Jl. Lingkup Kampung Utan No. 88
Cibuntu, Cibitung
Bekasi",13005780007000,," 460 4166-67, 460 2829-30,f 4609024,f 6408914",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2014-12-22 12:10:51,
80,1,SATRIA NARADHA PERS,SATRIA NARADHA PERS,"Kawasan Industri Lippo Cikarang
Jl. Beringin Blok F 15 No. 5 Delta Silicon II
Desa Cibatu, Kec. Cikarang Sel, Kab. Bekasi","PT. SATRIA NARADHA PERS
Kawasan Industri Lippo Cikarang
Jl. Beringin Blok F 15 No. 5 Delta Silicon II
Desa Cibatu, Kec. Cikarang Sel, Kab. Bekasi, T&F 89117701",27440304413000,,"t:021-5357602/3,5356272 F:02153670771/5357605",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2014-12-22 12:10:28,
81,1,BANGKA MEDIA GRAFIKA,BANGKA MEDIA GRAFIKA,"Jl. KH Abdurrachman Siddik No. 1B, Taman Sari
Pangkal Pinang 33127","Jl. Palmerah Selatan No. 12, 
(Gedung ex. Tabloid Bola)
Jakarta 10270.",18805622308000,,(021) 5483008  fax: 0717 437082,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:51,2014-12-22 12:10:42,
82,1,BAWEN MEDIATAMA,BAWEN MEDIATAMA,"Jl. Gatot Subroto No. 26, Bawen, Bawen Semarang, Jawa Tengah","Jl. Gatot Subroto No. 26, Bawen, Bawen Semarang, Jawa Tengah",16481061511000,,"(0298) 591487,593600 Fax (0298) 592886",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:43,
83,1,BINTANG OBORMAS JAYA,BINTANG OBORMAS JAYA,"Jl. Pintu Air II/27, Jakarta","Jl. Kapuk Utara Blok II No. 1
Jakarta Utara 14460
Indonesia",13489521025000,,"(021) 6394727, Fax. 6490307",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:44,
84,1,AKSARA GRAFIKA PRATAMA,AKSARA GRAFIKA PRATAMA,"Jl. Rawagelam IV Blok II K No. 16B, KIP Jatinegara, Jakarta Timur 13920","Jl. Rawagelam IV Blok B-II No. 16B, Kawasan Industri Pulogadung, Jakarta 13920",19617927007000,,"(021) 4612348, Fax: 4605324",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:44,
85,1,BOSOWA MEDIA GRAFIKA,BOSOWA MEDIA GRAFIKA,"Jl. Cenderawasih No. 430, Sambung Jawa, Mamajang
Kota Makasar","Jl. Palmerah Selatan, No. 3
( Gedung ex. Tabloid BOLA )
Jakarta 10270",23083017812000,,"(0411) 8115555, fax. 8115511",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:44,
86,1,BOSUNG INDONESIA,BOSUNG INDONESIA,"Ds. Sindang Sari, Kec. Pasar Kemis, Kab. Tangerang","Ds. Sindang Sari, Kec. Pasar Kemis, Kab. Tangerang",10813327415000,,(021) 59351001fax. 59352001,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:44,
87,1,BUDI SANTOSA,BUDI SANTOSA,"Jl. Ngabean Rt 08
Kartasura - Sukoharjo","Jl. Ngabean Rt 08
Kartasura - Sukoharjo",60280666525000,,Tlp & Fax. (0271) 780951,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:44,
88,1,VISINDO ARTA PRINTING,VISINDO ARTA PRINTING,"Jl. Kamal Indah I. A. C No. 9 RT/RW 009/001 Kamal - Kali Deres
Jakarta Barat - 11810","Komplek Pergudangan Kamal Raya Blok C No. 15
Jl. Raya Kamal Indah I, Jakarta Barat",20666657085000,,"Telp. 55951088, fax. 55951089",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:11:13,
89,1,PT. Industri Pembungkus Internasional,PT. Industri Pembungkus Internasional,"Jl. P. Nusa Barung KM 10.5
Kawasan Industri Medan
Medan","Jl. Sutrisno No. 230D/352N
Medan 20216",11000379112000,,(061)6850333,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:11:03,
90,1,CICERO INDONESIA,CICERO INDONESIA,"Jl.H.MarzukiI (JL Raya Bogor KM. 25) Kel. Ciracas RT 006/01
Jakarta 13740","Jl.H.MarzukiI (JL Raya Bogor KM. 25) Kel. Ciracas RT 006/01
Jakarta 13740",10029650005000,,"(021) 8719656, 7664969",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:45,
91,1,CITA PRINTER MANDIRI,CITA PRINTER MANDIRI,"Jl. Raya Pesanggrahan  No. 1128 E
Kembangan Selatan
Jakarta - 11610","Jl. Raya Pesanggrahan  No. 1128 E
Kembangan Selatan
Jakarta - 11610",,,"(021) 5820528 , Fax : (021) 5820527",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:45,
92,1,CITRA KHARISMA BUNDA,CITRA KHARISMA BUNDA,"Bona Indah Plaza Blok A2-D Kav. 12, Lebak Bulus, Jakarta Selatan","Bona Indah Plaza Blok A2-D Kav. 12, Lebak Bulus, Jakarta Selatan",13309075016000,,"T : (021) 77884833 / 77883304, F : 7530715",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:45,
93,1,CITRA MEDIA NUSA PURNAMA,CITRA MEDIA NUSA PURNAMA,"Komp. Delta Kedoya, Jl. Pilar Raya Kav.A-D
Kedoya Selatan-Jakarta Barat","Komp. Delta Kedoya, Jl. Pilar Raya Kav.A-D, Kedoya Selatan-Jakarta Barat",13313069038000,,"(021) 5812088, 5812089 F: 5801573/5807491(Kian)",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:45,
94,1,COMETA CAN,COMETA CAN,"Jl. Telesonic Ujung Km. 8 No. 5 
Tangerang - Jati Uwung
Pasirjaya - 15135","Jl. Telesonic Ujung, Desa Pasir Jaya , Tangerang",10028710415000,,(021) 5908080 Fax. 5908181,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
95,1,CRESTEC INDONESIA,CRESTEC INDONESIA,"Kawasan Industri MM 2100
Jl. Lombok I Blok N-2, 17, 18
Cikarang Barat - Bekasi
Jawa Barat 17520","Kawasan Industri MM 2100
Jl. Lombok I Blok N-2, 17, 18
Cikarang Barat - Bekasi
Jawa Barat 17520",18243741052000,,"(021) 8980258, 8971529 fax. 8980654",,,,True,7,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
96,1,D & D PACKAGING INDONESIA,D & D PACKAGING INDONESIA,"Delta Silicon Industrial Park, Jl. Angsana Raya Blok A II / 02, Lippo Cikarang, Bekasi","Delta Silicon Industrial Park, Jl. Angsana Raya Blok A II / 02, Lippo Cikarang, Bekasi",18824896052000,,(021) 8972804-05 fax. 8973480/89909369,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
97,1,DNP INDONESIA,DNP INDONESIA,"Jl. Pulogadung Kav. II Blok H  No.2-3, KIP, Jakarta Timur 13920","Jl. Pulogadung Kav. II Blok H  No.2-3, KIP, Jakarta Timur 13920",10005940092000,,(021) 4616061fax 4619934,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
98,1,DAMUSA,DAMUSA,"Jl. Daan Mogot Km.13,5
Jakarta Barat","Jl. Daan Mogot Km.13,5
Jakarta Barat",10029049034000,,(021) 6190490,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
99,1,DETPAK INDONESIA,DETPAK INDONESIA,"Jl. Taman Kemang 32A Gedung IntiI Centre Lt. 2
Bangka-Mampang Prapatan, Jakarta Selatan","Delta Silicone Industrial Park Lippo Cikarang, Jl. Angsana Raya Blok A2-02, Bekasi 17550, Indonesia",10708261052000,,(021) 89908001,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
100,1,DIAN RAKYAT,DIAN RAKYAT,"Jl. Rawa Gelam I No. 4, Kawasan Industri Pulo Gadung, Jakarta 13930","Jl. Raya Munggu - Desa Cepaka 
Kec. Kediri,Kab. Tabanan 82171
Bali - Indonesia",13057880007000,,"021 4604444,f  021 4609115, tlp bali 03618483636 fax bali 0",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:46,
101,1,DUTA GUNITA INDAH,DUTA GUNITA INDAH,"Jl. Kayu Besar 6 Blok D 1/2, Blok E/1, Tegal Alur, Kalideres, Jakarta","Jl.  Kapuk Kayu Besar 6 Blok D 1/2, Blok E/1, Tegal Alur, Kalideres, Jakarta",13196936034000,,"(021) 5552028, 5552029",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:47,
102,1,DUTA RAJASA PERSADA,DUTA RAJASA PERSADA,"Jl. RS. Fatmawati No. 1E, Cilandak Barat - Jakarta Selatan 12430","Jl. RS. Fatmawati No. 1 E, Cilandak Barat - Jakarta Selatan 12430",15653892016000,,"(021) 75908828, 7662060, fax 7691169",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:47,
103,1,ENKA DELI,ENKA DELI,"Jl. Kali Baru Timur III No.3
Senen - Jakarta Pusat (10460)","Jl. Kali Baru Timur III No.3
Senen - Jakarta Pusat 10460",13039169023000,,"(021) 4247637, 4251001",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:47,
104,1,ENKA PARAHIYANGAN,ENKA PARAHIYANGAN,"Jl. Lapangan Tembak No. 1
Cibubur - Jakarta 13720","Jl. Lapangan Tembak No. 1
Cibubur - Jakarta 13720",13051826007000,,"(021) 87704950-52, fax 8711623",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:28,
105,1,GANDOLA WARNA SEMESTA,GANDOLA WARNA SEMESTA,"Jl. Kembar Timur IV No.18
Bandung","Jl. Kembar Timur IV No.18
Bandung",15799752424000,,(022) 5206937,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:48,
106,1,GARDA MAS TUNGGAL PRIMA,GARDA MAS TUNGGAL PRIMA,"Jl. Raya Serang KM. 47
Julang-Cikande
Serang","Jl. Raya Serang KM. 47
Julang-Cikande, Serang",18451120401000,,(021) 5670040,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:48,
107,1,GELORA AKSARA PRATAMA (GAP),GELORA AKSARA PRATAMA,"Jl. Haji Baping No. 19, Ciracas, Jakarta Timur","Jl. H. Baping No. 19, Ciracas
Pasar Rebo, Jakarta",13976154007000,,(021) 8710060 fax (021) 8710566,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2015-01-17 11:10:21,
108,1,GHALIA INDONESIA PRINTING,GHALIA INDONESIA PRINTING,"Jl. Rancamaya Km. 1 Warung Nangka No. 47
Bojong Kerta, Bogor Selatan
Kota Bogor - Jawa Barat","Jl. Rancamaya km.1,Warung Nangka No. 47 Bojong Kerta 
Bogor Selatan - Kota Bogor 
Jawa Barat 16720",22691174404000,,"( 0251) 8241904, 8241905 F:8242768",,,,False,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 14:33:51,
109,1,GLORIA PRINTING,GLORIA PRINTING,Taman Pegangsaan Indah Blok I No. 9 Kel. Pegangsaan Dua Kelapa Gading Jakarta Utara,"Jl. Boulevard Blok WA II No. 3, Kelapa Gading Permai, Jakarta Utara",16035545043000,,"Fax. (021) 4508773, Tlp. 4530159",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:48,
110,1,GRAFICINDO MEGAH UTAMA,GRAFICINDO MEGAH UTAMA,"Jl. Raya Pegangsaan Dua Km 3/17
Pegangsaan Dua, Kelapa Gading
Jakarta Utara","Jl. Raya Pegangsaan Dua No. 17 (Km. 3), Jakarta 14250",13460639043000,,"(021) 4603030/34, Fax 4600959",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:48,
111,1,GRAFIKA KARYA INDAH LESTARI,GRAFIKA KARYA INDAH LESTARI,"Jembatan Dua Gg Petasan No. 38 ( Arwana ) RT/RW : 002/002
Pejagalan - Jakarta Utara - 14450","Jl. Arwana ( D/H Gg. Petasan ); 8, Jembatan Dua - Jakarta Utara",24609372041000,,"(021) 6691131, 6606145, fax. 6620168",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:28,
112,1,GRAFIKA MULTI WARNA,GRAFIKA MULTI WARNA,"Jl. Rawa Gelam II/4
Kawasan Industri Pulo Gadung 
Jakarta Timur 13930","Jl. Rawa Gelam II/4
Kawasan Industri Pulo Gadung 
Jakarta Timur 13930",18233411007000,,"(021) 46821320, Fax 46821419",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:48,
113,1,MULTIGRAFIKA GLOBAL,MULTIGRAFIKA GLOBAL,"Jl. Sultan Iskandar Muda No. 88 C ( Arteri Simpruk )
Kebayoran Lama, Jakarta 12240","Jl. Sultan Iskandar Muda No. 88 C ( Arteri Simpruk ), Kebayoran Lama, Jakarta 12240",20988473013000,,"(021) 72789482, Fax 72789483",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:59,
114,1,MUSTIKA RAJAWALI,MUSTIKA RAJAWALI,"Jl. Kembar Timur IV No. 18
Bandung 40254","Jl. Kembar Timur IV No. 18
Bandung 40254",19358951429000,,F / P : (022) 5206937,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:59,
115,1,NIRMALA TRIINTI INDONESIA,NIRMALA TRIINTI INDONESIA,"Jl. Parang Tritis Raya Blok A5E No.8 Ancol Barat
Jakarta Utara 14430","Jl. Parang Tritis Raya Blok A5E No.8 Ancol Barat, Jakarta Utara 14430",13600705046000,,"Telp. 6902163, 6910258 Fax (021) 6902165",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:52,2014-12-22 12:10:59,
116,1,NYATA GRAFIKA MEDIA SURAKARTA,NYATA GRAFIKA MEDIA SURAKARTA,"Singopuran RT.05 RW.01, Singopuran - Kartasura
Sukoharjo 57164","Singopuran RT.05 RW.01, Singopuran, Kartasura, Sukoharjo,57164",17364126532000,,Telp. 0271- 783002 Fax. 0271- 782769,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
117,1,PACIFIC RIMUTAMA,PACIFIC RIMUTAMA,"Kampung Ciketing  Rt. 16 / 06 Bantargebang - Bantar Gebang
Kotamadya Bekasi- 17310","Jl. Pluit Raya No. 19, Blok F 6 ( Ruko Sanken )
Jakarta",15094493407000,,"(021) 6692405, 8230135, 8230141, 6692737",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:10:28,
118,1,PADANG GRAINDO MEDIATAMA,PADANG GRAINDO MEDIATAMA,"Jl. Koto Baru - Banuaran (ex. Gedung Sentral PLN), Koto Baru
Lubuk Begalung
Padang","Jl. Koto Baru - Banuaran (ex. Gedung Sentral PLN), Koto Baru
Lubuk Begalung
Padang",19525922201000,,(0751) 64953,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
119,1,PALEM ANGGUN MULIA,PALEM ANGGUN MULIA,"Boulevard Blok : BA. 3 / 25 , Gading Serpong
Pakulonan Barat - Curug
Tangerang","Boulevard Blok : BA. 3 / 25 , Gading Serpong
Pakulonan Barat - Curug
Tangerang",18831461411000,,(021) 5469633  Fax: 5469644,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
120,1,PANCA SARI,PANCA SARI,"Jl. Ismail Marzuki 232, Palembang","Jl. Ismail Marzuki 232, Palembang 30126",11295813301000,,(0711) 313720,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
121,1,PAPUA MEDIA GRAFIKA,PAPUA MEDIA GRAFIKA,"Jl. Cendrawasih No. 28 Kwamki, Mimika Baru, Timika","Jl. Palmerah Selatan No. 3, 
(Gedung ex. Tabloid Bola)
Jakarta 10270.",18553354951000,,(021) 5483008  ext. 7611-7612,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
122,1,PARAMOUNT TRADE ENG.,PARAMOUNT TRADE ENG.,"Jl. M.T. Haryono Kav. 14-16
Jakarta","Jl. M.T. Haryono Kav. 14-16
Jakarta",13007034002,,(021) 8194708,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
123,1,PELANGI INDAH CANINDO,PELANGI INDAH CANINDO,"Jl. Daan Mogot Km. 14
Jakarta","Jl. Raya Serang Km.4 No. 700
Tangerang - Indonesia",13673447054000,,"Telp.6192222, Fac: 5527420/Fax.5527456",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:00,
124,1,PENTA NIAGA CEMERLANG,PENTA NIAGA CEMERLANG,"Jl. Daan Mogot No.6-P RT.05/03
Wijaya Kusuma, Jakarta Barat","Jl. Daan Mogot No.6-P RT.05/03
Wijaya Kusuma, Jakarta Barat",17723461031000,,"(021) 5636038, 5636039",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:01,
125,1,PENTAGRAPH JAYA SATRIA,PENTAGRAPH JAYA SATRIA,"Jl. Setia Darma II RT/RW 03/03
Setia Darma - Tambun Selatan, Bekasi 17510","Jl. Setia Darma II No. 82
Kamp.Sawah Bogo Tambun, Bekasi",13618152431000,,"Telp.  8814222, Fax. 8814333",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:01,
126,1,PERCETAKAN INDO NASIONAL,PERCETAKAN INDO NASIONAL,"Jl. Angsana Raya Blok L No.1/17 Komp. Delta Silicon - Cikarang 
Sukaresmi - Lemah Abang, 
Bekasi 17550","Jl. Angsana Raya Blok L No.1/17
Komp. Delta Silicon - Cikarang 
Sukaresmi - Lemah Abang
Bekasi 17550",19942002413000,,Telp. 89909929-30 / fax: 89906452,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:01,
127,1,PERCETAKAN LANGGENG,PERCETAKAN LANGGENG,"Jl. Kepu Timur  No.1
Jakarta Pusat","Jl. Kepu Timur  No.1
Jakarta Pusat",,,(021) 4265001,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:01,
128,1,MUTIARA,MUTIARA,"Jl. Sadewa No. 8
Bandung","Komplek Industri Kopo Jaya, No. 17
Bandung",17781576428000,,"(022) 5400083, 5400823",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:01,
129,1,PINDO DELI PULP AND PAPER MILLS,PINDO DELI PULP AND PAPER MILLS,"JL. Wirasaba Adiarsa
Karawang 41313","Desa Kuta Mekar BTB 6-9,
Teluk Jambe - Karawang 41361
Jawa Barat",10018554408000,,(0267) 3929266-69 Ext. 2298,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:02,
130,1,PLUIT UTAMA BISNIS SUPLINDO,PLUIT UTAMA BISNIS SUPLINDO,"Jalan Pluit Karang Karya I Kav. 8 Blok A Utara (Komplek Pergud. M. Krg. S)
Pejagalan, Penjaringan, Jakarta Utara","Jl. SMP 122 No. 18
(Masuk dari POM BENSIN)
Kapuk Raya - Jakarta Utara",15425077041000,,"(021) 54380366, 6193568 fax: 6195738",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:02,
131,1,PERUM PERCETAKAN NEGARA RI,PERUM PERCETAKAN NEGARA RI,"Jl. Percetakan Negara No.21, Johar Baru 
Jakarta Pusat - DKI Jakarta Raya  10560","Jl. Percetakan Negara No.21
Jakarta 10560",10004984051000,,"Telp. 4221701, 4241909 Fax. 4212855/4224954",,,,True,3,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:02,
132,1,PRIMA GRAFIKA,PRIMA GRAFIKA,"Jl. Tiang Bendera III No.70 A
Roa Malaka
Tambora
Jakarta Barat","Jl. Tiang Bendera III No.70 A
Jakarta",17997784033000,,"(021) 6916559, Fax 6928320",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:02,
133,1,PRIMATAMA KARYA SEJATI,PRIMATAMA KARYA SEJATI,"Jl. Raya Bogor Km 33 No. 54, Depok","Jl. Raya Bogor Km 33 No. 54, Depok",20882833412000,,"(021) 8740548, Fax 021 87744071",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:03,
134,1,PRINTEC PERKASA,PRINTEC PERKASA,"Kawasan Industri Jababeka II Blok SS Kav. 4-5, Cikarang - Bekasi 17530","Kawasan Industri Jababeka II Blok SS Kav. 4-5, Cikarang - Bekasi 17530",15285588414001,,"(021) 8936608 Ext. 241, F 021 - 8937889",,,,True,7,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:03,
135,1,PRINTINDO UTAMA,PRINTINDO UTAMA,"Jl. Arya Kemuning, KP. Pengasinan
RT. 003 / RW 03, Periuk Jaya 
Periuk - Tangerang","Jl. Beringin Raya No. 22B RT.015/02 Cengkareng
Jakarta Barat 11730",15392699415000,,Telp. 021-551 1000  Fax. 021-553 7000,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:03,
136,1,PTP,PTP,"Jl. Natal No.1
Medan","Jl. Glugur By Pass No. 22
Medan 20114",18507269124000,,"Telp. 061-4150343, fax 061-4522713",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:03,
137,1,PURA BARUTAMA,PURA BARUTAMA,"Jl. Agil Kusumadya 203
Kudus 59347","Gang Kresna Jati Wetan
Kudus",11214277092000,,(0291) 432223-6,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:03,
138,1,BOGOR MEDIA GRAFIKA,BOGOR MEDIA GRAFIKA,"Jl. KHR. Abdullah Bin Muhamad Nuh 
No. 30 Rt. 002 Rw. 003
Curug Mekar - Bogor Barat","Graha Pena, Jl. Abdullah Bin Nuh No. 30, Taman Yasmin",28765352404000,,(0251) 7544001fax (0251)7544007,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:10:28,
139,1,LAMPUNG INTER MEDIA,LAMPUNG INTER MEDIA,"Jl. Sultan Agung No.18
Kedaton, Bandar Lampung","Jl. Sultan Agung No.18
Kedaton, Bandar Lampung",17729336323000,,"Telp. 0721-787987, 789750-51, Fax. 0721-773930",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:04,
140,1,RAMBANG,RAMBANG,"Jl. Mayor Ruslan No. 18
Palembang 30126","Barang dikirim ke :
PT. RAMBANG
Jl. Mayor Ruslan No. 18
Palembang 30126
via Ekspedisi Sriwijaya Putra
     Jln. Penyelesaian Tomang 1 
     Kav. DKI Blok 117 No. 1
     Meruya - Jakarta Barat",11025384308000,,Telp. 0711-310212 fax: 0711 372205,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:04,
141,1,REDI PRAMATANA INTERNUSA,REDI PRAMATANA INTERNUSA,"Jl. Lapangan Roos Raya No.3
Tebet, Jakarta","Jl. Lapangan Roos Raya No.3
Tebet, Jakarta",17762048015000,,Telp. 8295747,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:04,
142,1,REF GRAPHIKA,REF GRAPHIKA,Jl. Guntur Los 10 - 11 Jakarta Selatan 12980,"Jl. Menteng Wadas Timur No. 75
Manggarai, Jakarta 12970",13097928018000,,"(021) 8308013, 8313914, fax (021) 8313057",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:04,
143,1,RIAU POS GRAFIKA,RIAU POS GRAFIKA,"Jl. Raya Pekan Baru
Bangkinang Km.10,5, Pekan Baru","Jl. Raya Pekan Baru
Bangkinang Km.10,5, Pekan Baru",15077134211000,,"(0761) 64636,64638 Keu : 64634, F 0761-566804",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:11:05,
144,1,OFFICE NEEDS,OFFICE NEEDS,"Jl. Kapuk Kamal No. 45 
Jakarta 14470","Jl. Kapuk Kamal No. 45 
Jakarta",15921620046000,,"(021) 5552945, Fax. 6193664/ 6198407",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:53,2014-12-22 12:10:28,
145,1,ROYAL STANDARD,ROYAL STANDARD,"Jl. Kapuk Kamal No. 45
Jakarta","Jl. Kapuk Kamal No. 45
Jakarta",13184270046000,,"Telp. 6194191, 619220 / fax. 6198407, 6193664",,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:54,2014-12-22 12:11:05,
146,1,ISKAK GOENTORO,ISKAK GOENTORO,"Jl. Embong Trengguli No.18
Embong Kaliasin
Surabaya 60271","Jl. Embong Trengguli No. 18
Embong Kaliasin, Surabaya 60271",60561305611000,,(031) 5311616 fax. 031 5342728,,,,True,1,CUSTOMER,0,False,2014-12-19 08:55:54,2014-12-22 12:11:05,
